category,city,company,phone,street,locality,state,zip,website,rating,reviews,sent,email
Brake Repair,Los Angeles CA,Luis Brakes,(310) 677-3618,10425 S La Cienega Blvd,"Los Angeles, CA 90045",CA,90045,http://luisbrakes.localsearch.com,,50 Years,no,
Brake Repair,Los Angeles CA,Luigis Garage,(310) 444-7366,11466 Gateway Blvd,"Los Angeles, CA 90064",CA,90064,http://luigisgarageca.localsearch.com,,,no,
Brake Repair,Los Angeles CA,A Super Tune Ups Brake & Lamp Certification Services,(323) 888-9344,5931 E Olympic Blvd,"Los Angeles, CA 90022",CA,90022,http://asupertuneupsbrakelampcertificationservices.localsearch.com,,(1),no,
Brake Repair,Los Angeles CA,Bussard's All Pro Automotive Center,(323) 255-5566,5312 York Blvd,"Los Angeles, CA 90042",CA,90042,http://bussardsauto.com,,(4),no,
Brake Repair,Los Angeles CA,Absolute on Hoover,(323) 805-7000,527 N Hoover St,"Los Angeles, CA 90004",CA,90004,http://www.absoluterover.com,,(3),no,
Brake Repair,Los Angeles CA,Airport Marina Honda,(888) 840-4499,5850 W Centinela Ave,"Los Angeles, CA 90045",CA,90045,http://airportmarinahonda.com,,(5),no,
Brake Repair,Los Angeles CA,2 Guys From Sweden,(310) 742-6110,11305 Venice Blvd,"Los Angeles, CA 90066",CA,90066,https://www.2guysfromswedenlosangeles.com,,(1),no,
Brake Repair,Los Angeles CA,Consolidated Auto Maintenance Repairing,(323) 293-8191,2300 W Martin Luther King Jr Blvd,"Los Angeles, CA 90008",CA,90008,http://consolidatedautomaintenancerepairing.localsearch.com,,(1),no,
Brake Repair,Los Angeles CA,Perfect Engine Inc.,(323) 231-5161,2721 S San Pedro St,"Los Angeles, CA 90011",CA,90011,http://perfectengineinc.localsearch.com,,49 Years,no,
Brake Repair,Los Angeles CA,Victoria Motors,(310) 821-0988,13308 W Washington Blvd,"Los Angeles, CA 90066",CA,90066,http://victoriamotorsca.localsearch.com,,41 Years,no,
Brake Repair,Los Angeles CA,Toyota of Hollywood,(323) 618-6180,6000 Hollywood Blvd,"Los Angeles, CA 90028",CA,90028,https://www.hollywoodtoyota.com,,,no,
Brake Repair,Los Angeles CA,Magic Touch Automotive,(323) 938-5798,1337 S La Brea Ave,"Los Angeles, CA 90019",CA,90019,http://magictouchautomotiveca.localsearch.com,,18 Years,no,
Brake Repair,Los Angeles CA,Radi's Mechanic Service Inc,(213) 482-1344,1344 Sunset Blvd,"Los Angeles, CA 90026",CA,90026,http://radismechanic.com,,42 Years,no,
Brake Repair,Los Angeles CA,Top's Auto Repair & Transmission,(213) 380-0808,150 Bimini Pl,"Los Angeles, CA 90004",CA,90004,http://jvautorepairtran.wix.com/laca,,,no,
Brake Repair,Los Angeles CA,Hi Tech Auto,(323) 737-8422,1989 W Washington Blvd,"Los Angeles, CA 90018",CA,90018,,,37 Years,no,
Brake Repair,Los Angeles CA,Alex's Auto Repair,(323) 666-7689,4225 Santa Monica Blvd,"Los Angeles, CA 90029",CA,90029,http://yellowpages.com/los-angeles-ca/mip/hi-tech-automotive-16702536,,,no,
Brake Repair,Los Angeles CA,Greg's Automotive Service,(323) 227-4774,4793 Valley Blvd,"Los Angeles, CA 90032",CA,90032,http://gregsautomotiveserviceca.localsearch.com,,45 Years,no,
Brake Repair,Los Angeles CA,Cesar's Auto Repair,(323) 462-9200,6201 Franklin Ave,"Los Angeles, CA 90028",CA,90028,https://www.cesaresauto.com,,,no,
Brake Repair,Los Angeles CA,Independent Nissan & Japanese Auto Repair,(323) 551-6939,2442 Colorado Blvd,"Los Angeles, CA 90041",CA,90041,http://www.independentnissanlosangeles.com,,,no,
Brake Repair,Los Angeles CA,Eagle Rock Import Car Service,(323) 255-0173,2442 Colorado Blvd,"Los Angeles, CA 90041",CA,90041,http://eagle-rock-import-car-service.hub.biz,,,no,
Brake Repair,Los Angeles CA,Yzzy Muffelers & Brakes,(323) 525-0245,5535 W Pico Blvd,"Los Angeles, CA 90019",CA,90019,http://yzzymuffelersbrakes.localsearch.com,,13 Years,no,
Brake Repair,Los Angeles CA,Automotive Carburetor Exchange,(323) 937-2283,5711 Venice Blvd,"Los Angeles, CA 90019",CA,90019,http://automotivecarburetorexchangeca.localsearch.com,,,no,
Brake Repair,Los Angeles CA,Eddy's Auto Center,(323) 938-2277,1101 S Fairfax Ave,"Los Angeles, CA 90019",CA,90019,http://autorepairshopla.com,,,no,
Brake Repair,Los Angeles CA,92nd Young's Auto Repair,(323) 757-2097,9200 S Western Ave,"Los Angeles, CA 90047",CA,90047,http://92ndyoungsautorepair.localsearch.com,,,no,
Brake Repair,Los Angeles CA,M & D Break,(310) 559-1134,8940 National Blvd,"Los Angeles, CA 90034",CA,90034,http://mdbreak.localsearch.com,,,no,
Brake Repair,Los Angeles CA,Expo Auto Service Co,(323) 418-0028,10301 S Western Ave,"Los Angeles, CA 90047",CA,90047,http://expoautoserviceco.localsearch.com,,31 Years,no,
Brake Repair,Los Angeles CA,Downtown Auto Service and Sales,(920) 238-6068,6080 Center Dr Fl 6,"Los Angeles, CA 90045",CA,90045,http://www.downtownautoserviceandsales.com,,,no,
Brake Repair,Los Angeles CA,HIGHMILE MOBILE AUTO REPAIR,(818) 272-6430,MOBILE Service No Address,"Los Angeles, CA 90035",CA,90035,http://highmilemobileautorepairca.localsearch.com,,,no,
Brake Repair,Los Angeles CA,Automotive Carburetor Exchange,(310) 575-4060,1467 S Westgate Ave,"Los Angeles, CA 90025",CA,90025,http://automotivecarburetorexchange.localsearch.com,,(4),no,
Brake Repair,Los Angeles CA,Mobile Brake Service,(323) 255-8481,,,,,http://yelp.com/biz/mobile-brake-service-los-angeles,,(2),no,
Brake Repair,Los Angeles CA,JQ AUTO SERVICES,(323) 717-9534,,,,,http://jqautoservices.localsearch.com,,37 Years,no,
Brake Repair,Los Angeles CA,Hamlets BMW Service,(818) 547-3959,518 W Colorado St,"Glendale, CA 91204",CA,91204,http://hamletsbmwservice.localsearch.com,,(3),no,
Brake Repair,Los Angeles CA,Brake Specialist Co,(323) 874-8889,999 N La Brea Ave,"West Hollywood, CA 90038",CA,90038,http://brakespecialistco.localsearch.com,,,no,
Brake Repair,Los Angeles CA,Brake Time USA,(323) 278-3551,6060 E Slauson Ave,"Commerce, CA 90040",CA,90040,http://yellowpages.com/commerce-ca/mip/brake-time-usa-546919827,,,no,
Brake Repair,Los Angeles CA,Carrolls Brake Service,(626) 281-0993,2360 W Main St,"Alhambra, CA 91801",CA,91801,https://carrollsbrakeservice.com/contact,,80 Years,no,
Brake Repair,Los Angeles CA,California Tire Center & Automotive,(818) 649-1448,550 Riverdale Drive Unit C,"Glendale, CA 91204",CA,91204,http://californiatirecenterautomotive.localsearch.com,,11 Years,no,
Brake Repair,Los Angeles CA,Als Brake Services,(323) 724-8121,2428 W Beverly Blvd,"Montebello, CA 90640",CA,90640,http://yellowpages.com/montebello-ca/mip/als-brake-services-4502236,,40 Years,no,
Brake Repair,Los Angeles CA,A's Garage,(323) 318-2777,705 Monterey Pass Rd,"Monterey Park, CA 91754",CA,91754,http://www.alvinsgarage.com,,(29),no,
Brake Repair,Los Angeles CA,Willie's Tires & Alignment,(323) 604-0905,705 Monterey Pass Rd Ste B,"Monterey Park, CA 91754",CA,91754,http://www.williestire.com,,(3),no,
Brake Repair,Los Angeles CA,J & E Complete Auto Service,(818) 241-1229,601 S Glendale Ave,"Glendale, CA 91205",CA,91205,http://jecompleteautoservice.localsearch.com,,(2),no,
Brake Repair,Los Angeles CA,Johanns Independent Mercedes,(323) 465-1582,1040 N la Brea Ave,"West Hollywood, CA 90038",CA,90038,,,(1),no,
Brake Repair,Los Angeles CA,Uniservice Auto Clinic,(818) 507-0464,312 E Maple St,"Glendale, CA 91205",CA,91205,http://uniserviceautoclinic.localsearch.com,,(1),no,
Brake Repair,Los Angeles CA,Atlantic Tire,(323) 654-0814,1010 N Fairfax Ave,"West Hollywood, CA 90046",CA,90046,http://www.atlantictireandservice.com,,(1),no,
Brake Repair,Los Angeles CA,Bellwood Auto Body,(323) 771-3429,4625 E Gage Avenue,"Bell, CA 90201",CA,90201,http://www.bellwoodautobody.com,,18 Years,no,
Brake Repair,Los Angeles CA,J W Auto,(626) 576-8385,1025 Westminster Ave,"Alhambra, CA 91803",CA,91803,http://jwautoca.localsearch.com,,39 Years,no,
Brake Repair,Los Angeles CA,Bravo Chrysler Dodge Jeep Ram of Alhambra,(626) 283-5212,1100 W Main St,"Alhambra, CA 91801",CA,91801,http://www.bravocdjrofalhambra.com,,,no,
Brake Repair,Los Angeles CA,Jaguar Service-Bob Cutler,(626) 577-9906,38 Waverly Dr,"Pasadena, CA 91105",CA,91105,http://jaguarservicebobcutler.localsearch.com,,,no,
Brake Repair,Los Angeles CA,Bell's Transmission,(323) 585-4343,3653 Florence Ave,"Bell Gardens, CA 90201",CA,90201,http://bells-transmission.com.previewc45.carrierzone.com,,38 Years,no,
Brake Repair,Los Angeles CA,L & L Auto Service,(323) 874-8889,999 N La Brea Ave,"West Hollywood, CA 90038",CA,90038,https://llautoservice.weebly.com,,73 Years,no,
Brake Repair,Los Angeles CA,Muffler Plus,(818) 246-9132,3724 San Fernando Rd,"Glendale, CA 91204",CA,91204,http://mufflerplusca.localsearch.com,,39 Years,no,
Brake Repair,Los Angeles CA,German Auto,(818) 243-7600,1311 S Glendale Ave,"Glendale, CA 91205",CA,91205,http://germanautoca.localsearch.com,,42 Years,no,
Brake Repair,Los Angeles CA,"The Crew Auto Service Experts,Inc",(626) 228-3737,2100 W Valley Blvd,"Alhambra, CA 91803",CA,91803,,,12 Years,no,
Brake Repair,Los Angeles CA,Brothers Mechanic,(818) 243-8836,625 S Glendale Ave,"Glendale, CA 91205",CA,91205,http://brothersmechanic.localsearch.com,,50 Years,no,
Brake Repair,Los Angeles CA,King Win Auto Repair,(323) 721-8637,217 W Pomona Blvd,"Monterey Park, CA 91754",CA,91754,http://kingwinautorepair.localsearch.com,,8 Years,no,
Brake Repair,Los Angeles CA,Le Car Auto Repair,(626) 799-7848,1117 Mission St,"South Pasadena, CA 91030",CA,91030,http://lecarautorepair.localsearch.com,,42 Years,no,
Brake Repair,Los Angeles CA,Arroyo Auto Center,(626) 449-5854,621 S Arroyo Pkwy,"Pasadena, CA 91105",CA,91105,http://yellowpages.com/pasadena-ca/mip/independent-audi-vw-service-12441347,,29 Years,no,
Brake Repair,Los Angeles CA,GI Automotive Group,(310) 220-4002,195 S Robertson Blvd,"Beverly Hills, CA 90211",CA,90211,http://giautomotivegroupca.localsearch.com,,28 Years,no,
Brake Repair,Los Angeles CA,German Car Repair,(310) 671-0242,800 Centinela Ave,"Inglewood, CA 90302",CA,90302,https://foreigncarrepair.com,,,no,
Brake Repair,Los Angeles CA,Estrada's Auto Repair,(310) 671-5111,800 Centinela Ave,"Inglewood, CA 90302",CA,90302,http://estradas-auto-repair.edan.io,,22 Years,no,
Brake Repair,Los Angeles CA,Andrew's Auto Repair,(310) 412-3836,1346 Centinela Ave,"Inglewood, CA 90302",CA,90302,http://andrewsautorepairca.localsearch.com,,,no,
Brake Repair,Los Angeles CA,Miwa Auto Service,(626) 308-3677,2524 W Main St,"Alhambra, CA 91801",CA,91801,http://unifirst.com,,(3),no,
Brake Repair,Los Angeles CA,Vince's Auto Service,(626) 792-5879,3230 East Colorado Boulevard,"Pasadena, CA 91107",CA,91107,http://www.vincesauto.com,,(3),no,
Brake Repair,Chicago IL,International Revere Machining Corp,(224) 435-6999,2333 W Nelson St,"Chicago, IL 60618",IL,60618,http://irmcorp.net,,(1),no,
Brake Repair,Chicago IL,Del La Torre Muffler,(773) 994-6556,7118 S Halsted St,"Chicago, IL 60621",IL,60621,http://dellatorremuffler.localsearch.com,,(1),no,
Brake Repair,Chicago IL,Brakes For Less,(773) 761-3566,6130 N Clark St,"Chicago, IL 60660",IL,60660,http://www.brakes-4-less.com,,(1),no,
Brake Repair,Chicago IL,Haas Inc,(773) 685-5453,4179 W Montrose Ave,"Chicago, IL 60641",IL,60641,https://www.haaschicago.com/contact.html,,,no,
Brake Repair,Chicago IL,Delgado's Muffler & Brake,(773) 235-4600,1831 N Western Ave,"Chicago, IL 60647",IL,60647,http://delgadosmufflerbrake.localsearch.com,,,no,
Brake Repair,Chicago IL,Bosch Brake Components,(773) 321-3000,4130 S Morgan St,"Chicago, IL 60609",IL,60609,,,,no,
Brake Repair,Chicago IL,A & J Mufflers & Brakes Corp,(773) 847-7788,4146 S Western Ave,"Chicago, IL 60609",IL,60609,http://ajmufflersbrakescorp.localsearch.com,,,no,
Brake Repair,Chicago IL,Aztecas Mufflers & Brakes 2,(773) 522-1123,2216 S Kedzie Ave,"Chicago, IL 60623",IL,60623,http://aztecasmufflersbrakes2.localsearch.com,,,no,
Brake Repair,Chicago IL,Mufflers and Brakes Auto Service,(773) 823-9247,3252 W Cermak Rd,"Chicago, IL 60623",IL,60623,http://yellowpages.com/chicago-il/mip/mufflers-and-brakes-auto-service-480657869,,16 Years,no,
Brake Repair,Chicago IL,Acar Discount Muffler & Brake,(773) 384-2227,958 N California Ave,"Chicago, IL 60622",IL,60622,http://acardiscountmufflerbrake.localsearch.com,,,no,
Brake Repair,Chicago IL,Keene Export Brake & Electric,(708) 924-6009,5000 S Central Ave,"Chicago, IL 60638",IL,60638,http://www.keeneexport.com,,28 Years,no,
Brake Repair,Chicago IL,Chicago Muffler & Brake,(773) 237-0400,5801 W North Ave,"Chicago, IL 60639",IL,60639,https://mundosworld.com/services,,,no,
Brake Repair,Chicago IL,Sm Mufflersand Breaks,(708) 320-2941,4613 W Belmont Ave,"Chicago, IL 60641",IL,60641,http://yellowpages.com/chicago-il/mip/enm-23057361,,,no,
Brake Repair,Chicago IL,Brakes for Mufflers Inc,(773) 866-2807,4185 N Elston Ave,"Chicago, IL 60618",IL,60618,http://brakesformufflersinc.localsearch.com,,,no,
Brake Repair,Chicago IL,Express Mufflers Brakes & Complete Auto Repair,(773) 622-4142,6362 W Grand Ave,"Chicago, IL 60639",IL,60639,http://yellowpages.com/chicago-il/mip/discount-automotive-inc-23047612,,18 Years,no,
Brake Repair,Chicago IL,Garicia Firestone,(773) 769-1800,5455 N Lincoln Ave,"Chicago, IL 60625",IL,60625,http://gariciafirestone.localsearch.com,,,no,
Brake Repair,Chicago IL,Reds Frame & Axle,(773) 728-4573,1128 W Thorndale Ave,"Chicago, IL 60660",IL,60660,http://redsframeaxle.localsearch.com,,62 Years,no,
Brake Repair,Chicago IL,Tmb Tires Mufflers and Brakes,(773) 336-5020,9651 S Ewing Ave,"Chicago, IL 60617",IL,60617,http://tmbtiresmufflersandbrakes.localsearch.com,,8 Years,no,
Brake Repair,Chicago IL,Muffler & Brake Man,(773) 928-2222,11038 S Halsted St,"Chicago, IL 60628",IL,60628,http://mufflermanservice.com,,30 Years,no,
Brake Repair,Chicago IL,USA Muffler & Brakes,(773) 238-1333,11044 S Western Ave,"Chicago, IL 60643",IL,60643,http://usaautomotiveservices.com,,29 Years,no,
Brake Repair,Chicago IL,Sam Abedrubbo,(773) 775-5256,5605 N Milwaukee Ave,"Chicago, IL 60646",IL,60646,http://samabedrubbo.localsearch.com,,,no,
Brake Repair,Chicago IL,Andres Auto Service,(773) 772-0648,2511 N Pulaski Rd,"Chicago, IL 60639",IL,60639,http://www.andresautoservice.com,,(1),no,
Brake Repair,Chicago IL,Nacho's Auto Repair,(773) 989-5950,5530 N Western Ave,"Chicago, IL 60625",IL,60625,http://nachosautorepairil.localsearch.com,,(1),no,
Brake Repair,Chicago IL,Milwaukee Diagnostic Center,(773) 775-5256,5605 N Milwaukee Ave,"Chicago, IL 60646",IL,60646,,,(1),no,
Brake Repair,Chicago IL,Quality Transmission & Auto Service Inc,(773) 427-1437,6411 W Addison St,"Chicago, IL 60634",IL,60634,http://www.qualitytransmissionandauto.com,,(3),no,
Brake Repair,Chicago IL,ABM Auto,(773) 878-5530,3044 W Montrose Ave,"Chicago, IL 60618",IL,60618,https://www.abm-auto.com,,(2),no,
Brake Repair,Chicago IL,K-D Auto Service,(773) 274-8601,6419 N California Ave,"Chicago, IL 60645",IL,60645,http://kdautoservice.localsearch.com,,(2),no,
Brake Repair,Chicago IL,Griffin's Auto Care,(773) 264-1444,9506 S Indiana Ave,"Chicago, IL 60628",IL,60628,http://griffinsautocare.localsearch.com,,(1),no,
Brake Repair,Chicago IL,Payless Auto Repair,(773) 637-9815,1957 N Harlem Ave,"Chicago, IL 60707",IL,60707,http://paylessautorepairil.localsearch.com,,(1),no,
Brake Repair,Chicago IL,King Transmission Company,(773) 384-9500,4152 W Grand Ave,"Chicago, IL 60651",IL,60651,https://kingtransmission.com,,72 Years,no,
Brake Repair,Chicago IL,Lakeside International Auto Service,(773) 728-2301,5407 N Broadway St,"Chicago, IL 60640",IL,60640,http://www.lakesideinternational.com,,44 Years,no,
Brake Repair,Chicago IL,Tuffy Auto Service Center,(773) 929-3622,1400 W Diversey Pkwy,"Chicago, IL 60614",IL,60614,http://www.tuffy.com,,32 Years,no,
Brake Repair,Chicago IL,Fred's Wrigleyville Garage & Auto Repair,(773) 549-7777,3848 N Clark St,"Chicago, IL 60613",IL,60613,https://www.fredswrigleyvillegarage.com,,42 Years,no,
Brake Repair,Chicago IL,Albany Park Auto Clinic,(773) 588-5218,3848 W Lawrence Ave,"Chicago, IL 60625",IL,60625,http://albanyparkchamber.org,,54 Years,no,
Brake Repair,Chicago IL,Chicago Northside Toyota,(773) 728-5000,6042 N Western Ave,"Chicago, IL 60659",IL,60659,https://www.chicagotoyota.com/?utm_source=localseo&utm_medium=organic,,21 Years,no,
Brake Repair,Chicago IL,Muffler Man,(773) 785-5554,12701 S Halsted St,"Chicago, IL 60628",IL,60628,http://mufflermanil.localsearch.com,,,no,
Brake Repair,Chicago IL,Robbins Service Station,(773) 762-4692,3238 W Ogden Ave,"Chicago, IL 60623",IL,60623,http://robbinsservicestation.localsearch.com,,37 Years,no,
Brake Repair,Chicago IL,Halsted Auto Repair,(312) 664-1300,1000 N Halsted St Ste 102,"Chicago, IL 60642",IL,60642,http://www.halstedautorepair.ezlocal.com,,24 Years,no,
Brake Repair,Chicago IL,X Stream Auto Specalist Inc,(773) 725-3676,3823 W Lake St,"Chicago, IL 60624",IL,60624,http://xstreamautospecalistinc.localsearch.com,,,no,
Brake Repair,Chicago IL,Mario's Auto Repair,(773) 523-5770,4401 W 47th St,"Chicago, IL 60632",IL,60632,https://www.mariosautorepair.com,,,no,
Brake Repair,Chicago IL,Primex Auto Service,(773) 509-0808,3659 W Addison St,"Chicago, IL 60618",IL,60618,http://www.xpertautoservice.com,,35 Years,no,
Brake Repair,Chicago IL,Auto Workshop Inc,(773) 942-7288,2351 W Winnemac Ave,"Chicago, IL 60625",IL,60625,https://autoworkshopinc.com,,,no,
Brake Repair,Chicago IL,Tuffy Auto Service Centers,(773) 794-1808,4164 N Milwaukee Ave,"Chicago, IL 60641",IL,60641,http://www.tuffy.com,,,no,
Brake Repair,Chicago IL,Paisano Mufflers & Auto Service,(773) 424-8600,8601 S Cicero Ave,"Chicago, IL 60652",IL,60652,http://www.paisanoautorepair.com,,,no,
Brake Repair,Chicago IL,Diversey & New England Auto Service,(773) 237-2672,6902 W Diversey Ave,"Chicago, IL 60707",IL,60707,http://chicagoautobodyandserviceshops.com,,79 Years,no,
Brake Repair,Chicago IL,All Cars,(773) 445-1999,9720 S Vincennes Ave,"Chicago, IL 60643",IL,60643,https://allcarserviceva.com,,74 Years,no,
Brake Repair,Chicago IL,Midas Auto Service & Tires,(773) 589-9680,3630 N Harlem Ave Apt 205,"Chicago, IL 60634",IL,60634,http://midasautoservicetiresil.localsearch.com,,,no,
Brake Repair,Chicago IL,Windy City Mufflers & Brakes,(773) 594-6960,6245 N Milwaukee Ave,"Chicago, IL 60646",IL,60646,,,26 Years,no,
Brake Repair,Chicago IL,Auto Service Chicago,(312) 226-7393,2114 S Ashland Ave,"Chicago, IL 60608",IL,60608,https://www.davilaautoservicerepairllc.com,,(1),no,
Brake Repair,Chicago IL,Brach's Auto Center,(773) 238-0606,10333 S Western Ave,"Chicago, IL 60643",IL,60643,https://www.brachsautocenter.com,,(1),no,
Brake Repair,Chicago IL,Foreign Car Hospital Inc,(773) 643-3113,5424 S Kimbark Ave,"Chicago, IL 60615",IL,60615,http://foreigncarhospitalinc.localsearch.com,,,no,
Brake Repair,Chicago IL,Ranshell's,(708) 868-6000,,,,,http://ranshells.localsearch.com,,34 Years,no,
Brake Repair,Chicago IL,Quick Stop Muffler & Brake Shop,(708) 423-3700,8843 S Kedzie Ave,"Evergreen Park, IL 60805",IL,60805,http://quickstopmufflerbrakeshop.localsearch.com,,(5),no,
Brake Repair,Chicago IL,Mufflers & Brakes 4 Less,(708) 652-4800,2101 S Laramie Ave,"Cicero, IL 60804",IL,60804,http://mufflersbrakes4less462362018.localsearch.com,,(1),no,
Brake Repair,Chicago IL,California Muffler & Brake,(708) 652-2220,5730 W Cermak Rd,"Cicero, IL 60804",IL,60804,http://californiamufflerbrake.localsearch.com,,(1),no,
Brake Repair,Chicago IL,Mufflers & Brakes 4 Less,(708) 391-0531,5345 W 25th St,"Cicero, IL 60804",IL,60804,http://mufflersbrakes4less.localsearch.com,,,no,
Brake Repair,Chicago IL,Azteca's Mufflers & Brakes,(708) 222-2100,1801 S Cicero Ave,"Cicero, IL 60804",IL,60804,http://azteca-s-mufflers-brakes-il.hub.biz,,14 Years,no,
Brake Repair,Chicago IL,Auto Clutch All Brake,(708) 656-2100,5551 W Ogden Ave,"Cicero, IL 60804",IL,60804,http://autoclutchallbrake.localsearch.com,,,no,
Brake Repair,Chicago IL,Reyes Mufflers & Brakes,(708) 223-8466,6021 W 31st St,"Cicero, IL 60804",IL,60804,http://reyesmufflersbrakes.localsearch.com,,,no,
Brake Repair,Chicago IL,Brakes Plus Automotive Services,(708) 749-4003,6509 Stanley Ave,"Berwyn, IL 60402",IL,60402,http://brakesplusautomotiveservices.localsearch.com,,,no,
